184.899880987387	-26.1455191556855	3665	36.7	0.287	1
123.503721492871	-24.6459774772791	15364	153.6	0.735	1
149.555009877542	-38.15738966116	7676	76.8	0.293	1
264.431447550903	-5.57043671467359	10646	106.5	0.412	1
126.220837940727	-23.2204502050321	15230	152.3	0.96	1
158.925822614638	-41.2009104887088	7600	76	0.296	1
184.946323980018	-21.5613225540949	10545	105.4	0.399	1
129.913390905601	-28.3367834665787	15647	156.5	0.832	1
214.014505229997	-31.7527291099777	4327	43.3	0.156	1
218.686406732019	-15.9234440859573	13358	133.6	0.574	1
134.002501817761	-7.95463370344125	17220	172.2	1.097	1
208.43229982135	-52.9326369546904	6189	61.9	0.219	1
194.943073758474	-37.5242167962316	4784	47.8	0.154	1
132.882892651326	-24.9253787508877	10300	103	0.369	1
233.194853836708	-7.55142857906766	8303	83	0.347	1
227.725264467661	-40.950178814092	4855	48.5	0.272	1
133.932901297341	-26.6446570368924	10130	101.3	0.528	1
155.023032947717	-5.51449086465439	15627	156.3	0.81	1
240.551453742584	-18.1039331148536	8247	82.5	0.26	1
136.524187460276	-4.35608353761583	6806	68.1	0.292	1
233.405764260765	-2.96610423346381	10524	105.2	0.442	1
140.265462768559	-20.2420341608138	11304	113	0.535	1
156.712196097454	-34.6695951081373	9413	94.1	0.41	1
151.497412259133	-11.4847698924529	6020	60.2	0.19	1
121.795087267438	-7.28955304455769	16711	167.1	0.966	1
200.56116634567	-3.08818333363304	11068	110.7	0.429	1
214.417786128451	-7.4174780659018	2899	29	0.193	1
199.494524024419	-0.311595684674296	10691	106.9	0.47	1
259.912993557825	-17.482654170329	9021	90.2	0.35	1
168.606617666643	-7.26194539928667	14679	146.8	0.699	1
158.820453342793	-29.6237926449176	4605	46	0.143	1
200.601993232824	-16.7283052988971	5459	54.6	0.329	1
197.293698594995	-40.9082779669714	2831	28.3	0.098	1
233.769873427844	-17.9123496158301	18795	187.9	1.543	1
170.680861885589	-43.999507529875	5620	56.2	0.181	1
251.647561502206	-31.5892750778416	6821	68.2	0.291	1
185.284027351015	-3.04471022977287	12087	120.9	0.503	1
199.960584885758	-33.403336059644	9301	93	0.311	1
197.416608681943	-12.3386488972406	14799	148	0.784	1
137.190735996254	-38.6078652956847	5203	52	0.33	1
174.76389898915	-0.205996570701343	5870	58.7	0.265	1
192.176352945453	-36.6732589649697	9381	93.8	0.321	1
188.703507259442	-44.7354080529915	5371	53.7	0.274	1
251.901853161858	-1.41940007531204	7197	72	0.304	1
252.063519652882	-30.5844524682951	9580	95.8	0.371	1
214.717040079967	-34.3629732993282	10406	104.1	0.397	1
264.233317590625	-10.4302454303563	11108	111.1	0.574	1
137.272176396808	-35.9025987111246	6959	69.6	0.288	1
156.070846474398	-32.4826661391588	3324	33.2	0.286	1
174.791752960406	-50.6689108190544	3851	38.5	0.157	1
170.956162311834	-46.0160917082183	19942	199.4	2.042	1
200.912551815085	-37.108746847515	5343	53.4	0.273	1
267.028418208283	-5.7821769517154	10704	107	0.59	1
221.832511822056	-6.45543773495566	10295	102.9	0.372	1
200.205717937733	-4.62768572207096	7202	72	0.231	1
171.036079612438	-1.15770786677982	9384	93.8	0.319	1
185.509153622874	-46.2161051652615	5609	56.1	0.311	1
174.893484849339	-21.9985128480679	12227	122.3	0.511	1
215.737624198126	-6.23853477662882	10978	109.8	0.492	1
204.243635043519	-37.6945226474072	9717	97.2	0.357	1
115.311051782747	-3.86177475568383	17291	172.9	1.111	1
196.90428739217	-48.7152031348001	5447	54.5	0.172	1
211.006947738748	-36.9393937915501	8147	81.5	0.331	1
230.503353546297	-6.10276016026193	12473	124.7	0.521	1
185.625193318282	-4.65266958031808	5235	52.3	0.271	1
127.452450429641	-22.1344365675836	6742	67.4	0.209	1
227.640573566224	-43.5515864913507	21563	215.6	2.469	1
142.4938751345	-6.63743889135644	9647	96.5	0.483	1
234.68674287877	-3.37997228418891	7425	74.2	0.401	1
220.152174503957	-31.6634388403629	16305	163.1	0.982	1
189.101474710442	-19.3950158326692	7121	71.2	0.361	1
256.316708552075	-20.760611624541	8930	89.3	0.327	1
159.640381999002	-7.17050514989118	2566	25.7	0.248	1
153.576948546646	-11.1116753057259	13362	133.6	0.597	1
225.892326608658	-22.1022319308453	11915	119.2	0.474	1
159.691634106232	-16.7832214514428	13696	137	0.808	1
160.807977720916	-8.19627989566775	8999	90	0.34	1
156.529932986374	-28.1296301632491	11400	114	0.471	1
119.362807845967	-19.2430533248071	3801	38	0.188	1
185.829491974538	-37.0141290327451	7781	77.8	0.314	1
201.272470657852	-0.903033548077109	5814	58.1	0.192	1
175.244851536195	-22.4773040905536	7641	76.4	0.31	1
171.440944509806	-48.1416709462313	5988	59.9	0.307	1
222.887563377183	-36.4324431293632	9056	90.6	0.405	1
253.736764069605	-15.5262921871122	13915	139.1	0.656	1
167.55618235771	-6.582380657237	9534	95.3	0.466	1
242.086470052835	-5.50110076741246	12179	121.8	0.557	1
193.961618226338	-21.5421914253605	11859	118.6	0.449	1
198.095259840121	-4.33643234512016	3505	35	0.238	1
211.379503464385	-22.2396595823779	15238	152.4	0.783	1
170.215566959874	-5.53549717162836	7742	77.4	0.248	1
175.521749921516	-16.4631295195388	9921	99.2	0.431	1
189.569344447454	-4.77501110182287	18194	181.9	1.29	1
199.961395538222	-20.991858658482	7516	75.2	0.247	1
211.487177215563	-15.2985805636495	9638	96.4	0.449	1
171.99282853068	-11.7153440211839	7021	70.2	0.237	1
156.772981969894	-45.6664211915041	7843	78.4	0.304	1
229.300746499792	-3.19414478164568	11290	112.9	0.449	1
224.519584566438	-39.1571749856627	11946	119.5	0.519	1
216.627363446794	-54.3680166806643	3396	34	0.142	1
236.462760657578	-5.11373265738111	18697	187	1.328	1
189.727362362793	-27.3077239239306	8047	80.5	0.468	1
222.878481155663	-52.5283194274296	11086	110.9	0.766	1
174.225989901116	-8.37572421736643	12462	124.6	0.565	1
156.849992804052	-43.1365716948559	8480	84.8	0.363	1
256.681053808312	-4.93299519230766	8563	85.6	0.385	1
224.705827033164	-26.1480294936433	2757	27.6	0.124	1
215.243581575307	-22.7564780603143	8214	82.1	0.272	1
185.452928837339	-51.7390244687867	15612	156.1	0.783	1
186.181939625751	-4.76615604593777	8284	82.8	0.277	1
201.705601709859	-36.7566195690936	2789	27.9	0.106	1
194.591260707384	-51.3679791299343	4694	46.9	0.148	1
160.313191904496	-21.023193292881	4022	40.2	0.148	1
189.776271809095	-16.1797164631784	11604	116	0.56	1
207.987989210986	-50.7879098191859	16014	160.1	0.952	1
228.567044658434	-4.43265221790908	11536	115.4	0.467	1
190.057459537016	-25.3269127408781	1572	15.7	0.137	1
174.721859928641	-52.7472795801964	5156	51.6	0.193	1
143.910909027289	-17.3860735926045	4623	46.2	0.216	1
198.573856452588	-26.5827436032519	4352	43.5	0.185	1
203.263680266581	-49.1782742456727	20540	205.4	1.943	1
160.509568251842	-33.2454524487523	3286	32.9	0.222	1
223.298762647272	-52.9111928385835	5115	51.2	0.245	1
143.990090718917	-24.9802246582	9441	94.4	0.355	1
157.939516493603	-48.3587849142359	6802	68	0.253	1
197.052514486278	-17.6021120728761	6367	63.7	0.226	1
208.384547053244	-35.6090173963084	11725	117.2	0.544	1
225.309725068783	-36.9383789509784	4780	47.8	0.212	1
160.771632280129	-34.900426133894	8707	87.1	0.289	1
190.35006644079	-12.6141807943891	4759	47.6	0.209	1
225.378329188288	-37.9922136030804	4888	48.9	0.264	1
198.843054109108	-34.7941294610087	1980	19.8	0.086	1
171.48385486535	-46.8137659862632	10339	103.4	0.377	1
212.159380742954	-29.572021501266	5053	50.5	0.26	1
157.439848038385	-38.3484851186526	4936	49.4	0.253	1
217.122163861066	-3.3238243509694	12541	125.4	0.511	1
206.322186181556	-32.6471873812459	10213	102.1	0.357	1
198.92199662981	-22.7383167925268	10662	106.6	0.539	1
160.89474069271	-0.934201960941599	12346	123.5	0.555	1
261.023753567067	-3.07277710385769	7720	77.2	0.426	1
201.856666424831	-42.9390718436158	11158	111.6	0.447	1
216.972581481051	-45.7033810241038	23951	239.5	3.094	1
160.969152793051	-1.29445080942714	8351	83.5	0.315	1
195.718241947906	-23.921628585949	6877	68.8	0.362	1
208.994277760585	-20.6637989132675	3862	38.6	0.152	1
225.114112029652	-31.0621636672	10251	102.5	0.353	1
208.768076200463	-26.7808386893898	3760	37.6	0.323	1
225.976896809352	-42.0393436988872	17158	171.6	1.092	1
186.782123922959	-1.35414966262413	9333	93.3	0.383	1
231.722918568451	-31.1440020666446	14975	149.8	0.876	1
144.580568019636	-39.0079587594001	2799	28	0.1	1
213.410537932365	-44.6453454932863	15184	151.8	0.79	1
139.630387645557	-12.9922177213169	17731	177.3	1.156	1
161.07001616519	-47.677164241141	6495	64.9	0.243	1
172.8846255762	-14.2312320033452	2541	25.4	0.181	1
242.782564803536	-31.3210480900541	4489	44.9	0.182	1
144.668947713217	-35.5686179668188	13710	137.1	0.88	1
212.61181127945	-0.832387433473804	8039	80.4	0.319	1
219.966182189245	-16.2446769131038	4425	44.2	0.185	1
226.132293873912	-4.60745959370548	6658	66.6	0.255	1
257.279911298707	-16.9454740227654	10697	107	0.391	1
143.315198495602	-43.8910879242206	5508	55.1	0.245	1
204.852807928553	-11.546867322395	9171	91.7	0.376	1
190.711648416129	-30.409679201022	4702	47	0.228	1
146.21636256407	-38.1732154922817	13692	136.9	0.697	1
169.26874385473	-34.9552494653584	2936	29.4	0.126	1
145.721250246735	-28.829269882031	11962	119.6	0.566	1
149.304126644818	-34.1930310538228	14161	141.6	0.663	1
127.88716460566	-1.19774687343466	9788	97.9	0.426	1
177.38799271092	-28.2434077398682	10444	104.4	0.48	1
153.346241209888	-41.1191877881741	3623	36.2	0.128	1
180.481891214025	-1.06917018342081	6586	65.9	0.247	1
237.47662665193	-21.0494958487851	7582	75.8	0.422	1
250.667535831556	-9.7220933914227	8489	84.9	0.45	1
205.706698543407	-18.8193619199715	12481	124.8	0.619	1
189.076211024488	-11.5491723531044	5380	53.8	0.179	1
221.721899841194	-27.7150800640544	5056	50.6	0.313	1
217.129482443025	-34.7105366979436	4401	44	0.22	1
167.650639901416	-41.9099504423957	19693	196.9	1.629	1
194.588179207426	-11.1657323413295	5329	53.3	0.198	1
203.803009287465	-11.3766887435703	22474	224.7	2.833	1
149.983074816591	-39.1576208428594	3962	39.6	0.236	1
165.462417084803	-12.4856639890721	8349	83.5	0.333	1
176.037460126562	-49.3553103924839	5062	50.6	0.177	1
232.621431617039	-10.3472237037896	7634	76.3	0.253	1
152.550028581239	-6.89905923718778	5347	53.5	0.189	1
219.942113755179	-26.8085561646963	21399	214	2.189	1
207.236155509123	-43.8850029063259	17527	175.3	1.234	1
180.724979086316	-16.3736391386475	2135	21.4	0.198	1
153.326730644285	-37.9747658194365	12903	129	0.547	1
221.889638056162	-20.4675000104546	7169	71.7	0.348	1
217.2752849581	-41.3602509072809	11966	119.7	0.498	1
256.172321165042	-8.78697978798165	8635	86.3	0.324	1
191.135479379172	-32.8257882970852	17050	170.5	1.021	1
240.137212663697	-10.5996130464096	18996	190	1.786	1
221.948721372303	-15.1384252488159	10618	106.2	0.466	1
165.748691803569	-16.2894525634347	4277	42.8	0.252	1
194.01533788796	-25.0064712158151	7863	78.6	0.38	1
206.099550779832	-52.3694478586676	4060	40.6	0.245	1
185.865525470465	-24.5108139398238	7550	75.5	0.243	1
194.080748480903	-25.7620022837687	8253	82.5	0.359	1
159.904162718765	-10.5385657900997	9341	93.4	0.484	1
257.068194090101	-9.95449266265214	12058	120.6	0.483	1
217.575068119885	-43.5610416990958	4707	47.1	0.16	1
206.70687957886	-50.4292687555499	3402	34	0.114	1
191.334080420298	-34.7021448024706	17045	170.4	1.105	1
160.609439682733	-17.8127258479991	16227	162.3	0.878	1
194.181521852798	-21.0200669669144	5323	53.2	0.198	1
206.888312233292	-50.88668989937	8889	88.9	0.298	1
191.421020099992	-10.7169304135595	6759	67.6	0.343	1
206.320160233976	-39.8141738176914	18151	181.5	1.363	1
230.429465917292	-9.50137472411323	15893	158.9	0.915	1
222.354369943156	-40.1803426206857	4718	47.2	0.212	1
217.728606642703	-32.4956216706937	7539	75.4	0.243	1
145.807811002678	-4.46872366232386	6845	68.4	0.244	1
177.444170803653	-52.1221562885539	6609	66.1	0.267	1
184.544150595227	-57.0436576011122	8911	89.1	0.33	1
129.145666418494	-20.4705271112711	3899	39	0.307	1
